system	code	display
http://www.cms.gov/Medicare/Coding/ICD10	00C00ZZ	Extirpation of Matter from Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00C10ZZ	Extirpation of Matter from Cerebral Meninges, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00C20ZZ	Extirpation of Matter from Dura Mater, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00C30ZZ	Extirpation of Matter from Intracranial Epidural Space, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00C40ZZ	Extirpation of Matter from Intracranial Subdural Space, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00C50ZZ	Extirpation of Matter from Intracranial Subarachnoid Space, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00C60ZZ	Extirpation of Matter from Cerebral Ventricle, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00C70ZZ	Extirpation of Matter from Cerebral Hemisphere, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00C80ZZ	Extirpation of Matter from Basal Ganglia, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00C90ZZ	Extirpation of Matter from Thalamus, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00CA0ZZ	Extirpation of Matter from Hypothalamus, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00CB0ZZ	Extirpation of Matter from Pons, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00CC0ZZ	Extirpation of Matter from Cerebellum, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00CD0ZZ	Extirpation of Matter from Medulla Oblongata, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00D10ZZ	Extraction of Cerebral Meninges, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00D20ZZ	Extraction of Dura Mater, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00H002Z	Insertion of Monitoring Device into Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00H003Z	Insertion of Infusion Device into Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00H602Z	Insertion of Monitoring Device into Cerebral Ventricle, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00H603Z	Insertion of Infusion Device into Cerebral Ventricle, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00J00ZZ	Inspection of Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00N90ZZ	Release Thalamus, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00NA0ZZ	Release Hypothalamus, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00P000Z	Removal of Drainage Device from Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00P002Z	Removal of Monitoring Device from Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00P003Z	Removal of Infusion Device from Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00P007Z	Removal of Autologous Tissue Substitute from Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00P00JZ	Removal of Synthetic Substitute from Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00P00KZ	Removal of Nonautologous Tissue Substitute from Brain, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00P600Z	Removal of Drainage Device from Cerebral Ventricle, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00P602Z	Removal of Monitoring Device from Cerebral Ventricle, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00P603Z	Removal of Infusion Device from Cerebral Ventricle, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00P6X2Z	Removal of Monitoring Device from Cerebral Ventricle, External Approach
http://www.cms.gov/Medicare/Coding/ICD10	00Q90ZZ	Repair Thalamus, Open Approach
http://www.cms.gov/Medicare/Coding/ICD10	00QA0ZZ	Repair Hypothalamus, Open Approach
